time,x,y,z,force,res
10.296156145,0.247153,-5.46914e-06,0.344931,0.0503148,0
10.316138819,0.247153,-5.46914e-06,0.344931,0.0503194,0
10.336135242,0.246923,-0.00010013,0.345309,0.0502866,0
10.356157563,0.246923,-0.00010013,0.345309,0.0502867,0
10.376132247,0.246693,-5.38229e-06,0.345502,0.0503035,0
10.396140129,0.246923,-0.000100144,0.345241,0.0503101,0
10.416150213,0.246923,-0.000100144,0.345241,0.0503011,0
10.436121489,0.246923,-0.000194825,0.345377,0.0502878,0
10.456129500,0.246923,-0.000194825,0.345377,0.0502951,0
10.476144130,0.246693,8.91756e-05,0.345376,0.0502783,0
10.496131173,0.246923,-0.000100144,0.345202,0.0502807,0
10.516173309,0.246923,-0.000100144,0.345202,0.0502815,0
10.536130208,0.246616,-5.37539e-06,0.345608,0.0502669,0
10.556131161,0.246616,-5.37539e-06,0.345608,0.0502764,0
10.576141327,0.24723,-0.000100417,0.344912,0.0502753,0
10.596138075,0.246846,-5.44111e-06,0.345357,0.0502743,0
10.616158540,0.246846,-5.44111e-06,0.345357,0.0502816,0
10.636142172,0.246846,-0.000194773,0.345415,0.050296,0
10.656143829,0.246846,-0.000194773,0.345415,0.0503295,0
10.676161306,0.247307,0.00018416,0.344854,0.0503164,0
10.696154658,0.247153,-5.52498e-06,0.344873,0.0502919,0
10.716133497,0.247153,-5.52498e-06,0.344873,0.0503031,0
10.736133480,0.247,-5.43846e-06,0.345154,0.0503062,0
10.756142006,0.247,-5.43846e-06,0.345154,0.0502923,0
10.776156795,0.246846,-0.000194729,0.345376,0.0503196,0
10.796151601,0.246846,-5.46229e-06,0.345289,0.0503391,0
10.816134331,0.246846,-5.46229e-06,0.345289,0.0503544,0
